86,450 	14,393 	6277,4 
86,950 	14,477 	6277,4 
87,450 	14,560 	6277,4 
87,950 	14,643 	6277,4 
88,450 	14,727 	6275,7 
88,950 	14,810 	6270,7 
89,450 	14,894 	6260,5 
89,950 	14,977 	6242,0 
90,450 	15,060 	6215,1 
90,950 	15,143 	6171,3 
91,317 	15,205 	6124,1 
91,633 	15,257 	6075,2 
91,900 	15,302 	6028,1 
92,117 	15,338 	5980,9 
92,333 	15,374 	5932,0 
92,533 	15,408 	5883,2 
92,700 	15,435 	5836,0 
92,867 	15,463 	5783,8 
93,017 	15,488 	5736,6 
93,150 	15,510 	5689,4 
93,300 	15,535 	5638,9 
93,417 	15,554 	5590,0 
93,550 	15,577 	5539,5 
93,650 	15,593 	5492,3 
93,767 	15,613 	5441,8 
93,867 	15,630 	5394,6 
93,967 	15,646 	5345,7 
94,050 	15,660 	5298,6 
94,150 	15,677 	5241,3 
94,233 	15,691 	5194,1 
94,317 	15,704 	5138,5 
94,383 	15,716 	5088,0 
94,450 	15,726 	5034,0 
94,517 	15,738 	4981,8 
94,567 	15,746 	4934,6 
94,600 	15,752 	4880,7 
94,633 	15,758 	4788,1 
94,650 	15,761 	4547,2 
94,667 	15,764 	2036,9 
